2025-07-11 07:31:27,738 - 
|   FRR |   SIZE |   PDI |   TFR |   P(TFR) |   P(FRR|TFR) |   P(PDI|FRR) |   P(SIZE|PDI) |   p. fattorizzata |   p. empirica |
|     2 |      1 |     3 |     2 |   0.4    |     0.02775  |    0.593594  |     0.303761  |       0.00200145  |    0          |
|     2 |      2 |     3 |     2 |   0.4    |     0.02775  |    0.593594  |     0.0891996 |       0.000587726 |    0          |
|     2 |      3 |     3 |     2 |   0.4    |     0.02775  |    0.593594  |     0.5       |       0.00329444  |    0          |
|     2 |      0 |     0 |     3 |   0.0962 |     0        |    0.0740741 |     0.188374  |       0           |    0          |
|     2 |      1 |     0 |     3 |   0.0962 |     0        |    0.0740741 |     0.458704  |       0           |    0          |
|     2 |      2 |     0 |     3 |   0.0962 |     0        |    0.0740741 |     0.352922  |       0           |    0          |
|     2 |      3 |     0 |     3 |   0.0962 |     0        |    0.0740741 |     0         |       0           |    0          |
|     2 |      0 |     1 |     3 |   0.0962 |     0        |    0.111111  |     0.655028  |       0           |    0          |
|     2 |      1 |     1 |     3 |   0.0962 |     0        |    0.111111  |     0.137803  |       0           |    0          |
|     2 |      2 |     1 |     3 |   0.0962 |     0        |    0.111111  |     0.206704  |       0           |    0          |
|     2 |      3 |     1 |     3 |   0.0962 |     0        |    0.111111  |     0         |       0           |    0          |
|     2 |      0 |     2 |     3 |   0.0962 |     0        |    0.222222  |     0.620008  |       0           |    0          |
|     2 |      1 |     2 |     3 |   0.0962 |     0        |    0.222222  |     0.225561  |       0           |    0          |
|     2 |      2 |     2 |     3 |   0.0962 |     0        |    0.222222  |     0.0422214 |       0           |    0          |
|     2 |      3 |     2 |     3 |   0.0962 |     0        |    0.222222  |     0.11259   |       0           |    0          |
|     2 |      0 |     3 |     3 |   0.0962 |     0        |    0.593594  |     0.10704   |       0           |    0          |
|     2 |      1 |     3 |     3 |   0.0962 |     0        |    0.593594  |     0.303761  |       0           |    0          |
|     2 |      2 |     3 |     3 |   0.0962 |     0        |    0.593594  |     0.0891996 |       0           |    0          |
|     2 |      3 |     3 |     3 |   0.0962 |     0        |    0.593594  |     0.5       |       0           |    0          |
|     2 |      0 |     0 |     4 |   0.1407 |     0        |    0.0740741 |     0.188374  |       0           |    0          |
|     2 |      1 |     0 |     4 |   0.1407 |     0        |    0.0740741 |     0.458704  |       0           |    0          |
|     2 |      2 |     0 |     4 |   0.1407 |     0        |    0.0740741 |     0.352922  |       0           |    0          |
|     2 |      3 |     0 |     4 |   0.1407 |     0        |    0.0740741 |     0         |       0           |    0          |
|     2 |      0 |     1 |     4 |   0.1407 |     0        |    0.111111  |     0.655028  |       0           |    0          |
|     2 |      1 |     1 |     4 |   0.1407 |     0        |    0.111111  |     0.137803  |       0           |    0          |
|     2 |      2 |     1 |     4 |   0.1407 |     0        |    0.111111  |     0.206704  |       0           |    0          |
|     2 |      3 |     1 |     4 |   0.1407 |     0        |    0.111111  |     0         |       0           |    0          |
|     2 |      0 |     2 |     4 |   0.1407 |     0        |    0.222222  |     0.620008  |       0           |    0          |
|     2 |      1 |     2 |     4 |   0.1407 |     0        |    0.222222  |     0.225561  |       0           |    0          |
|     2 |      2 |     2 |     4 |   0.1407 |     0        |    0.222222  |     0.0422214 |       0           |    0          |
|     2 |      3 |     2 |     4 |   0.1407 |     0        |    0.222222  |     0.11259   |       0           |    0          |
|     2 |      0 |     3 |     4 |   0.1407 |     0        |    0.593594  |     0.10704   |       0           |    0          |
|     2 |      1 |     3 |     4 |   0.1407 |     0        |    0.593594  |     0.303761  |       0           |    0          |
|     2 |      2 |     3 |     4 |   0.1407 |     0        |    0.593594  |     0.0891996 |       0           |    0          |
|     2 |      3 |     3 |     4 |   0.1407 |     0        |    0.593594  |     0.5       |       0           |    0          |
2025-07-11 07:31:27,738 - Similarità media: 0.4168
2025-07-11 08:06:21,304 - 
|   FRR |   SIZE |   PDI |   TFR |   P(TFR) |   P(FRR|TFR) |   P(PDI|FRR) |   P(SIZE|PDI) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|-------|----------|--------------|--------------|---------------|-------------------|---------------|
